model,drug_1,drug_2,context,label,prediction
MatchMaker,Docetaxel,Chlormerodrin,Nanoparticle,0,0.00265532
MatchMaker,Lapatinib,Gemfibrozil,Nanoparticle,0,0.0009335588
MatchMaker,Docetaxel,Fluspirilene,Nanoparticle,0,0.002265836
MatchMaker,Lapatinib,beta-Propiolactone,Nanoparticle,0,0.0010523224
MatchMaker,Docetaxel,Icosapent ethyl,Nanoparticle,0,0.000950855
MatchMaker,Lapatinib,Folic Acid,Nanoparticle,0,0.0030517583
MatchMaker,Lapatinib,Tadalafil,Nanoparticle,0,0.00020957332
MatchMaker,Lapatinib,GLUCURONIC ACID,Nanoparticle,0,0.0012119787
MatchMaker,Lapatinib,Ropivacaine,Nanoparticle,0,0.00033636208
MatchMaker,Lapatinib,Technetium Tc 99m Oxidronate,Nanoparticle,0,0.002540444
MatchMaker,Lapatinib,Sulconazole,Nanoparticle,0,0.003261175
MatchMaker,Docetaxel,ISOSTEARIC ACID,Nanoparticle,0,0.00028703245
MatchMaker,Lapatinib,OLEYL OLEATE,Nanoparticle,0,0.00018015955
MatchMaker,Docetaxel,Secobarbital,Nanoparticle,0,0.0010024203
MatchMaker,Lapatinib,Epirubicin,Nanoparticle,0,0.10093789
MatchMaker,Lapatinib,ETHYLENE GLYCOL,Nanoparticle,0,0.0025046994
MatchMaker,Docetaxel,Aprobarbital,Nanoparticle,0,0.0008740907
MatchMaker,Lapatinib,Melatonin,Nanoparticle,0,0.0037178458
MatchMaker,Lapatinib,Vorinostat,Nanoparticle,0,0.004801315
MatchMaker,Lapatinib,Potassium_tripolyphosphate,Nanoparticle,0,0.0013752655
MatchMaker,Lapatinib,METHYLENE CHLORIDE,Nanoparticle,0,0.0007451845
MatchMaker,Lapatinib,FD&C YELLOW NO. 5,Nanoparticle,0,0.0040056794
MatchMaker,Lapatinib,TETROFOSMIN,Nanoparticle,0,0.0015878759
MatchMaker,Docetaxel,HYDROGENATED CASTOR OIL,Nanoparticle,0,0.18870868
MatchMaker,Docetaxel,Fluconazole,Nanoparticle,0,0.21512657
MatchMaker,Lapatinib,LAURALKONIUM_CHLORIDE,Nanoparticle,0,2.0266376e-07
MatchMaker,Docetaxel,Bupranolol,Nanoparticle,0,0.02743096
MatchMaker,Lapatinib,Primaquine,Nanoparticle,0,0.0027237453
MatchMaker,Lapatinib,SUCROSE LAURATE,Nanoparticle,0,0.00011937185
MatchMaker,Lapatinib,Calcium_phytate,Nanoparticle,0,0.015814168
MatchMaker,Docetaxel,CALCIUM_CITRATE,Nanoparticle,0,0.008521663
MatchMaker,Lapatinib,Ouabain,Nanoparticle,0,0.00040906863
MatchMaker,Lapatinib,Clidinium,Nanoparticle,0,0.0037264607
MatchMaker,Lapatinib,Mitoxantrone,Nanoparticle,0,0.004064868
MatchMaker,Docetaxel,PHENOXYETHANOL,Nanoparticle,0,0.00068186445
MatchMaker,Lapatinib,Butorphanol,Nanoparticle,0,0.0001283979
MatchMaker,Lapatinib,PROPENYL_GUAETHOL,Nanoparticle,0,0.0004944642
MatchMaker,Lapatinib,Disulfiram,Nanoparticle,0,0.0005358283
MatchMaker,Lapatinib,DISODIUM_LAURYL_SULFOSUCCINATE,Nanoparticle,0,0.006631585
MatchMaker,Docetaxel,BENZYL VIOLET,Nanoparticle,0,0.0073966216
MatchMaker,Docetaxel,LYSINE_MONOHYDRATE,Nanoparticle,0,0.2013038
MatchMaker,Docetaxel,Diphenhydramine,Nanoparticle,0,0.00843496
MatchMaker,Docetaxel,Lomitapide,Nanoparticle,0,6.1417963e-06
MatchMaker,Lapatinib,Sodium Tetradecyl Sulfate,Nanoparticle,0,0.004594721
MatchMaker,Docetaxel,HYDROXYETHYLPIPERAZINE ETHANE SULFONIC ACID,Nanoparticle,0,0.016566455
MatchMaker,Lapatinib,Zolmitriptan,Nanoparticle,0,0.004173073
MatchMaker,Docetaxel,Nitrofurantoin,Nanoparticle,0,5.0287526e-05
MatchMaker,Docetaxel,Cinchocaine,Nanoparticle,0,0.0003216079
MatchMaker,Lapatinib,ISOPROPYL ISOSTEARATE,Nanoparticle,0,0.00085660635
MatchMaker,Lapatinib,Tenoxicam,Nanoparticle,0,0.0018917585
MatchMaker,Lapatinib,TRICHLOROETHANE,Nanoparticle,0,0.0027185343
MatchMaker,Docetaxel,L-Methionine,Nanoparticle,0,0.0333771
MatchMaker,Lapatinib,TERT-BUTYL_ALCOHOL,Nanoparticle,0,0.0016749062
MatchMaker,Lapatinib,Haloperidol,Nanoparticle,0,0.012420867
MatchMaker,Docetaxel,Salsalate,Nanoparticle,0,0.0031451494
MatchMaker,Lapatinib,Carotene_(beta-carotene),Nanoparticle,0,0.1049639
MatchMaker,Docetaxel,GLYCOL DISTEARATE,Nanoparticle,0,0.0104061635
MatchMaker,Docetaxel,"Ethyl_acrylate,_polymeric_(packaging)",Nanoparticle,0,0.06944077
MatchMaker,Docetaxel,Bethanechol,Nanoparticle,0,0.06328737
MatchMaker,Docetaxel,Beclomethasone dipropionate,Nanoparticle,0,0.0069319126
MatchMaker,Docetaxel,Sodium Chloride,Nanoparticle,0,0.015436758
MatchMaker,Docetaxel,L-Tyrosine,Nanoparticle,0,0.020219099
MatchMaker,Lapatinib,.ALPHA.-TERPINEOL,Nanoparticle,0,6.332418e-05
MatchMaker,Docetaxel,Mefloquine,Nanoparticle,0,0.028196923
MatchMaker,Lapatinib,Fenoldopam,Nanoparticle,0,4.193357e-06
MatchMaker,Docetaxel,Dactinomycin,Nanoparticle,0,0.00017249079
MatchMaker,Docetaxel,ALUMINUM SUBACETATE,Nanoparticle,0,0.025673129
MatchMaker,Docetaxel,Drospirenone,Nanoparticle,0,0.006653014
MatchMaker,Docetaxel,Rivastigmine,Nanoparticle,0,0.00066455716
MatchMaker,Lapatinib,Bezafibrate,Nanoparticle,0,0.009468051
MatchMaker,Docetaxel,Corticorelin ovine triflutate,Nanoparticle,0,3.3189835e-09
MatchMaker,Docetaxel,Artesunate,Nanoparticle,0,5.2531203e-05
MatchMaker,Lapatinib,Cupric Chloride,Nanoparticle,0,0.0025011292
MatchMaker,Docetaxel,ZINC_ACETATE,Nanoparticle,0,0.0035495765
MatchMaker,Lapatinib,Etidocaine,Nanoparticle,0,5.3838972e-05
MatchMaker,Docetaxel,ETHYL VANILLATE,Nanoparticle,0,0.022395782
MatchMaker,Lapatinib,Lucanthone,Nanoparticle,0,0.0006235259
MatchMaker,Docetaxel,CAPTAN,Nanoparticle,0,0.23833829
MatchMaker,Docetaxel,Dacarbazine,Nanoparticle,0,0.0007645587
MatchMaker,Docetaxel,Entecavir,Nanoparticle,0,0.004245597
MatchMaker,Docetaxel,Spinosad,Nanoparticle,0,0.038059946
MatchMaker,Docetaxel,"ACETYLTRYPTOPHAN, DL-",Nanoparticle,0,0.024012696
MatchMaker,Lapatinib,Gadobutrol,Nanoparticle,0,5.37495e-05
MatchMaker,Docetaxel,Decitabine,Nanoparticle,0,0.01004449
MatchMaker,Lapatinib,Chlorthalidone,Nanoparticle,0,0.031990558
MatchMaker,Lapatinib,Atenolol,Nanoparticle,0,0.07428536
MatchMaker,Lapatinib,Moexipril,Nanoparticle,0,4.474451e-06
MatchMaker,Docetaxel,Polythiazide,Nanoparticle,0,0.11481212
MatchMaker,Lapatinib,Water,Nanoparticle,0,0.0015276588
MatchMaker,Docetaxel,FD&C YELLOW NO. 5,Nanoparticle,0,0.03302638
MatchMaker,Docetaxel,"MAGNESIUM_PHOSPHATE,_TRIBASIC,_PENTAHYDRATE",Nanoparticle,0,0.02487027
MatchMaker,Lapatinib,D-Pantothenyl_alcohol,Nanoparticle,0,0.0047390354
MatchMaker,Docetaxel,Dexketoprofen,Nanoparticle,0,0.29084665
MatchMaker,Lapatinib,"ACETYLTRYPTOPHAN,_DL-",Nanoparticle,0,0.0029001227
MatchMaker,Docetaxel,Methantheline,Nanoparticle,0,0.0029378876
MatchMaker,Docetaxel,D&C_BLUE_NO._6,Nanoparticle,0,0.049136534
MatchMaker,Docetaxel,Fluocortolone,Nanoparticle,0,0.004137442
MatchMaker,Lapatinib,Nitrofural,Nanoparticle,0,3.3843273e-05
MatchMaker,Docetaxel,LAURETH-4,Nanoparticle,0,0.013334749
MatchMaker,Docetaxel,METAPHOSPHORIC_ACID,Nanoparticle,0,0.032961763
MatchMaker,Docetaxel,Pazopanib,Nanoparticle,0,2.6389356e-05
MatchMaker,Lapatinib,CYSTEINE_HYDROCHLORIDE,Nanoparticle,0,0.0034760544
MatchMaker,Docetaxel,AMYL ACETATE,Nanoparticle,0,0.014307183
MatchMaker,Docetaxel,MALTITOL,Nanoparticle,0,0.0006856207
MatchMaker,Lapatinib,Meprobamate,Nanoparticle,0,0.0006154719
MatchMaker,Docetaxel,GLYCERYL_DIBEHENATE,Nanoparticle,0,0.04328067
MatchMaker,Lapatinib,Flutemetamol (18F),Nanoparticle,0,0.000446526
MatchMaker,Docetaxel,Dyphylline,Nanoparticle,0,0.0005548048
MatchMaker,Docetaxel,Dihydroergotamine,Nanoparticle,0,3.2746706e-05
MatchMaker,Docetaxel,Docetaxel,Nanoparticle,0,0.647942
MatchMaker,Docetaxel,SODIUM CHOLESTERYL SULFATE,Nanoparticle,0,0.00077065773
MatchMaker,Lapatinib,Trandolapril,Nanoparticle,0,0.00020322227
MatchMaker,Lapatinib,GLYCOL_DISTEARATE,Nanoparticle,0,0.0012526936
MatchMaker,Lapatinib,Daunorubicin,Nanoparticle,0,0.11786997
MatchMaker,Lapatinib,Azlocillin,Nanoparticle,0,8.9756695e-06
MatchMaker,Lapatinib,DISODIUM_LAURETH_SULFOSUCCINATE,Nanoparticle,0,0.00096776156
MatchMaker,Docetaxel,Probenecid,Nanoparticle,0,0.17960662
MatchMaker,Docetaxel,APAFLURANE,Nanoparticle,0,0.08447391
MatchMaker,Lapatinib,Digitoxin,Nanoparticle,0,0.0035589256
MatchMaker,Docetaxel,Dihydrocodeine,Nanoparticle,0,0.008076789
MatchMaker,Lapatinib,ALLANTOIN,Nanoparticle,0,1.7496101e-06
MatchMaker,Docetaxel,Vardenafil,Nanoparticle,0,0.0019087337
MatchMaker,Docetaxel,Zinc_hydrosulfite_(packaging),Nanoparticle,0,0.0124810925
MatchMaker,Lapatinib,MALTODEXTRIN,Nanoparticle,0,6.404821e-06
MatchMaker,Lapatinib,ENTSUFON_SODIUM,Nanoparticle,0,0.0035054935
MatchMaker,Docetaxel,Nafcillin,Nanoparticle,0,0.004265615
MatchMaker,Lapatinib,Ammonium_sulfate,Nanoparticle,0,0.004109344
MatchMaker,Lapatinib,Phenytoin,Nanoparticle,0,5.798867e-06
MatchMaker,Lapatinib,Trioxsalen,Nanoparticle,0,3.8082671e-06
MatchMaker,Lapatinib,CARBON_TETRACHLORIDE,Nanoparticle,0,0.0018528292
MatchMaker,Docetaxel,Candesartan,Nanoparticle,0,0.5844244
MatchMaker,Lapatinib,Ambrisentan,Nanoparticle,0,0.021119162
MatchMaker,Docetaxel,Aliskiren,Nanoparticle,0,8.468021e-05
MatchMaker,Lapatinib,Ivabradine,Nanoparticle,0,0.0047048633
MatchMaker,Docetaxel,Manganous_citrate,Nanoparticle,0,0.01665102
MatchMaker,Lapatinib,L(+)-sodium_tartrate,Nanoparticle,0,0.0021157216
MatchMaker,Docetaxel,Clemastine,Nanoparticle,0,0.08729019
MatchMaker,Lapatinib,LAURETH-2,Nanoparticle,0,0.00064824783
MatchMaker,Lapatinib,Mefloquine,Nanoparticle,0,0.0034078034
MatchMaker,Lapatinib,Fusafungine,Nanoparticle,0,0.023041327
MatchMaker,Docetaxel,Dydrogesterone,Nanoparticle,0,0.022391565
MatchMaker,Lapatinib,D&C YELLOW NO. 11,Nanoparticle,0,6.351335e-05
MatchMaker,Lapatinib,SULFACETAMIDE_SODIUM,Nanoparticle,0,0.016898327
MatchMaker,Lapatinib,Cyanocobalamin,Nanoparticle,0,1.7664246e-09
MatchMaker,Docetaxel,GLYCERYL_LAURATE,Nanoparticle,0,0.0030053786
MatchMaker,Lapatinib,Cannabidiol,Nanoparticle,0,1.2953182e-05
MatchMaker,Lapatinib,CHLOROTHEN,Nanoparticle,0,0.0033786637
MatchMaker,Docetaxel,SACCHARIN_SODIUM,Nanoparticle,0,0.004222852
MatchMaker,Docetaxel,BENZYL_ACETATE,Nanoparticle,0,0.020791367
MatchMaker,Docetaxel,MEDRONIC ACID,Nanoparticle,0,0.014822525
MatchMaker,Lapatinib,Diloxanide,Nanoparticle,0,0.0019075641
MatchMaker,Lapatinib,Trifluridine,Nanoparticle,0,0.008190245
MatchMaker,Lapatinib,Nelarabine,Nanoparticle,0,3.0598516e-05
MatchMaker,Lapatinib,Methylergometrine,Nanoparticle,0,1.8063298e-06
MatchMaker,Docetaxel,Ferric_oxide_(packaging),Nanoparticle,0,0.021063885
MatchMaker,Lapatinib,Cefprozil,Nanoparticle,0,0.00086410047
MatchMaker,Lapatinib,Emtricitabine,Nanoparticle,0,6.825941e-08
MatchMaker,Docetaxel,METACRESOL,Nanoparticle,0,0.03857519
MatchMaker,Docetaxel,CETRIMONIUM_CHLORIDE,Nanoparticle,0,0.0013931387
MatchMaker,Docetaxel,Delavirdine,Nanoparticle,0,0.0029281988
MatchMaker,Docetaxel,Miconazole,Nanoparticle,0,0.3084585
MatchMaker,Lapatinib,Sulfadoxine,Nanoparticle,0,0.0009803254
MatchMaker,Docetaxel,PROPYLENE GLYCOL MONOLAURATE,Nanoparticle,0,0.007959724
MatchMaker,Docetaxel,"1,2-DIMYRISTOYL-SN-GLYCERO-3-PHOSPHOCHOLINE",Nanoparticle,0,0.00097507454
MatchMaker,Docetaxel,ALCOHOL,Nanoparticle,0,0.013109439
MatchMaker,Lapatinib,Alizapride,Nanoparticle,0,0.0014171475
MatchMaker,Docetaxel,Clofedanol,Nanoparticle,0,0.016241316
MatchMaker,Docetaxel,Oxiconazole,Nanoparticle,0,0.018835448
MatchMaker,Docetaxel,Amoxapine,Nanoparticle,0,0.0058218525
MatchMaker,Lapatinib,TRICAPRYLIN,Nanoparticle,0,0.0074395295
MatchMaker,Lapatinib,Encainide,Nanoparticle,0,3.0195302e-05
MatchMaker,Docetaxel,Lactulose,Nanoparticle,0,0.00058239745
MatchMaker,Lapatinib,Ethanol,Nanoparticle,0,0.0015839762
MatchMaker,Lapatinib,Mercaptopurine,Nanoparticle,0,0.0003338671
MatchMaker,Docetaxel,Acetrizoic acid,Nanoparticle,0,0.056836087
MatchMaker,Docetaxel,Gamma Hydroxybutyric Acid,Nanoparticle,0,0.017584402
MatchMaker,Docetaxel,Teniposide,Nanoparticle,0,0.0004498981
MatchMaker,Lapatinib,Atropine,Nanoparticle,0,0.0073442757
MatchMaker,Docetaxel,L-Valine,Nanoparticle,0,0.0129665835
MatchMaker,Lapatinib,Amfecloral,Nanoparticle,0,0.0007643306
MatchMaker,Lapatinib,Deferasirox,Nanoparticle,0,0.051361408
MatchMaker,Docetaxel,Zinc_carbonate,Nanoparticle,0,0.00827955
MatchMaker,Lapatinib,Maraviroc,Nanoparticle,0,0.0005584608
MatchMaker,Docetaxel,Magnesium hydroxide,Nanoparticle,0,0.011770658
MatchMaker,Lapatinib,"MAGNESIUM_PHOSPHATE,_TRIBASIC,_PENTAHYDRATE",Nanoparticle,0,0.002983806
MatchMaker,Docetaxel,DIMETHYL SULFOXIDE,Nanoparticle,0,0.014563925
MatchMaker,Docetaxel,DICHLOROBENZYL_ALCOHOL,Nanoparticle,0,0.013287603
MatchMaker,Docetaxel,ACRYLIC_ACID-ISOOCTYL_ACRYLATE_COPOLYMER,Nanoparticle,0,0.004616239
MatchMaker,Lapatinib,Phosphoric_acid,Nanoparticle,0,0.0008857741
MatchMaker,Lapatinib,Loxapine,Nanoparticle,0,0.0008157581
MatchMaker,Lapatinib,Cerulenin,Nanoparticle,0,0.0021456329
MatchMaker,Lapatinib,Urea,Nanoparticle,0,0.0017352874
MatchMaker,Lapatinib,Montelukast,Nanoparticle,0,6.0075767e-05
MatchMaker,Lapatinib,Clofazimine,Nanoparticle,0,0.01590375
MatchMaker,Lapatinib,Helium_gas,Nanoparticle,0,0.0012277559
MatchMaker,Docetaxel,Methohexital,Nanoparticle,0,0.0012620756
MatchMaker,Lapatinib,SUCROSE DISTEARATE,Nanoparticle,0,3.0043959e-05
MatchMaker,Lapatinib,SODIUM_GLUCONATE,Nanoparticle,0,1.845577e-05
MatchMaker,Lapatinib,Bretylium,Nanoparticle,0,0.0040066876
MatchMaker,Lapatinib,Carprofen,Nanoparticle,0,0.0807387
MatchMaker,Docetaxel,SORBITAN_SESQUIOLEATE,Nanoparticle,0,4.2369848e-06
MatchMaker,Docetaxel,STEAROXYTRIMETHYLSILANE,Nanoparticle,0,0.009467974
MatchMaker,Docetaxel,Miglitol,Nanoparticle,0,0.005201575
MatchMaker,Docetaxel,Theophylline,Nanoparticle,0,3.7970058e-05
MatchMaker,Lapatinib,Ibuprofen,Nanoparticle,0,0.004739121
MatchMaker,Lapatinib,Potassium_phosphate_dibasic,Nanoparticle,0,0.0014188105
MatchMaker,Docetaxel,EUCALYPTOL,Nanoparticle,0,2.997173e-05
MatchMaker,Docetaxel,Sitagliptin,Nanoparticle,0,0.022113929
MatchMaker,Lapatinib,Ambenonium,Nanoparticle,0,0.018160056
MatchMaker,Lapatinib,Phenoxymethylpenicillin,Nanoparticle,0,0.0007242309
MatchMaker,Lapatinib,Linagliptin,Nanoparticle,0,0.0005339218
MatchMaker,Lapatinib,Magnesium_chloride,Nanoparticle,0,0.0018889676
MatchMaker,Docetaxel,Estradiol,Nanoparticle,0,0.07251494
MatchMaker,Docetaxel,Apremilast,Nanoparticle,0,0.009314826
MatchMaker,Docetaxel,Ipratropium bromide,Nanoparticle,0,0.07750611
MatchMaker,Lapatinib,Rotigotine,Nanoparticle,0,3.4983095e-05
MatchMaker,Docetaxel,Megestrol acetate,Nanoparticle,0,0.008534653
MatchMaker,Lapatinib,Fluconazole,Nanoparticle,0,0.02871904
MatchMaker,Lapatinib,Aluminum_sulfate,Nanoparticle,0,0.0031334562
MatchMaker,Lapatinib,Ethylmorphine,Nanoparticle,0,0.000116913325
MatchMaker,Docetaxel,GLYCERIN,Nanoparticle,0,0.097115204
MatchMaker,Docetaxel,Ceftolozane,Nanoparticle,0,8.423274e-05
MatchMaker,Docetaxel,MYRISTIC_ACID,Nanoparticle,0,0.0003970895
MatchMaker,Lapatinib,Hydrocodone,Nanoparticle,0,0.00019227169
MatchMaker,Docetaxel,Trimetrexate,Nanoparticle,0,0.49890876
MatchMaker,Docetaxel,"GLUCOSE,_LIQUID",Nanoparticle,0,5.4413034e-05
MatchMaker,Lapatinib,DICHLOROBENZYL ALCOHOL,Nanoparticle,0,0.0016043733
MatchMaker,Docetaxel,Ursodeoxycholic acid,Nanoparticle,0,3.975007e-06
MatchMaker,Lapatinib,OCTISALATE,Nanoparticle,0,0.0049532615
MatchMaker,Docetaxel,DIETHYL PYROCARBONATE,Nanoparticle,0,0.020053409
MatchMaker,Lapatinib,Benzonatate,Nanoparticle,0,0.01476043
MatchMaker,Docetaxel,Amfecloral,Nanoparticle,0,0.0064116633
MatchMaker,Lapatinib,Hydrochlorothiazide,Nanoparticle,0,0.023886682
MatchMaker,Docetaxel,Choline_Chloride,Nanoparticle,0,0.0014641915
MatchMaker,Docetaxel,BENZALKONIUM_CHLORIDE,Nanoparticle,0,0.001168857
MatchMaker,Docetaxel,Loteprednol,Nanoparticle,0,0.086763345
MatchMaker,Lapatinib,METHYL LAURATE,Nanoparticle,0,0.0008022594
MatchMaker,Docetaxel,GLYCERYL OLEATE,Nanoparticle,0,0.017628502
MatchMaker,Docetaxel,MYRISTYL_LACTATE,Nanoparticle,0,0.01053264
MatchMaker,Docetaxel,NONOXYNOL-9,Nanoparticle,0,0.00029643747
MatchMaker,Docetaxel,Amiodarone,Nanoparticle,0,4.435325e-05
MatchMaker,Lapatinib,GLYCINE HYDROCHLORIDE,Nanoparticle,0,0.0014252777
MatchMaker,Lapatinib,ISOLEUCINE,Nanoparticle,0,0.00053253706
MatchMaker,Docetaxel,Enalapril,Nanoparticle,0,0.0007714535
MatchMaker,Docetaxel,Iron_oxides_(packaging),Nanoparticle,0,0.023461225
MatchMaker,Docetaxel,Stannous_Chloride,Nanoparticle,0,0.014034518
MatchMaker,Docetaxel,Propylthiouracil,Nanoparticle,0,0.004509294
MatchMaker,Lapatinib,Glycine,Nanoparticle,0,0.0014252777
MatchMaker,Docetaxel,Sulfamethizole,Nanoparticle,0,0.12458719
MatchMaker,Lapatinib,Epoprostenol,Nanoparticle,0,0.000424981
MatchMaker,Docetaxel,Oleic Acid,Nanoparticle,0,0.00021558756
MatchMaker,Docetaxel,TRIBEHENIN,Nanoparticle,0,0.055173527
MatchMaker,Docetaxel,SODIUM_PHOSPHATE_DIHYDRATE,Nanoparticle,0,0.024468208
MatchMaker,Lapatinib,Ioversol,Nanoparticle,0,0.011541034
MatchMaker,Docetaxel,Hyaluronic acid,Nanoparticle,0,0.001945216
MatchMaker,Lapatinib,Spermine,Nanoparticle,0,0.005332653
MatchMaker,Lapatinib,Dutasteride,Nanoparticle,0,0.28025252
MatchMaker,Lapatinib,CETRIMONIUM CHLORIDE,Nanoparticle,0,0.00014276308
MatchMaker,Docetaxel,Yohimbine,Nanoparticle,0,5.7317207e-05
MatchMaker,Docetaxel,ARGININE,Nanoparticle,0,0.0041126157
MatchMaker,Lapatinib,Cilostazol,Nanoparticle,0,1.7713615e-05
MatchMaker,Lapatinib,GLYCERYL PALMITOSTEARATE,Nanoparticle,0,4.675454e-05
MatchMaker,Docetaxel,TETRAPROPYL ORTHOSILICATE,Nanoparticle,0,0.0069896956
MatchMaker,Lapatinib,D&C GREEN NO. 5,Nanoparticle,0,0.11026188
MatchMaker,Lapatinib,Dantrolene,Nanoparticle,0,4.1488374e-06
MatchMaker,Docetaxel,DIMETHYL_PHTHALATE,Nanoparticle,0,0.012036757
MatchMaker,Lapatinib,Hydrocortisone,Nanoparticle,0,3.5340562e-07
MatchMaker,Docetaxel,MONOSTEARYL CITRATE,Nanoparticle,0,0.005667368
MatchMaker,Docetaxel,Dalfampridine,Nanoparticle,0,0.009381354
MatchMaker,Lapatinib,Gemeprost,Nanoparticle,0,0.113552906
MatchMaker,Lapatinib,Naftifine,Nanoparticle,0,3.8544404e-06
MatchMaker,Lapatinib,Diflorasone,Nanoparticle,0,0.0010385449
MatchMaker,Lapatinib,Tranilast,Nanoparticle,0,0.0063806497
MatchMaker,Lapatinib,PHENOL,Nanoparticle,0,0.00070529233
MatchMaker,Docetaxel,Cromoglicic acid,Nanoparticle,0,0.03821445
MatchMaker,Lapatinib,Rocuronium,Nanoparticle,0,5.9311253e-07
MatchMaker,Lapatinib,Oxtriphylline,Nanoparticle,0,1.2218749e-05
MatchMaker,Lapatinib,DIHYDROXYALUMINUM_SODIUM_CARBONATE,Nanoparticle,0,0.002111999
MatchMaker,Docetaxel,Cefotetan,Nanoparticle,0,0.00046033598
MatchMaker,Docetaxel,Sulfametopyrazine,Nanoparticle,0,0.0031851607
MatchMaker,Lapatinib,Vigabatrin,Nanoparticle,0,0.0010305945
MatchMaker,Lapatinib,LEVULINIC ACID,Nanoparticle,0,0.0034031526
MatchMaker,Lapatinib,Cevimeline,Nanoparticle,0,5.7274916e-05
MatchMaker,Lapatinib,Framycetin,Nanoparticle,0,4.393724e-06
MatchMaker,Lapatinib,Potassium_gluconate,Nanoparticle,0,2.3009185e-05
MatchMaker,Docetaxel,Benzylpenicillin,Nanoparticle,0,0.012256033
MatchMaker,Lapatinib,Sodium stibogluconate,Nanoparticle,0,2.9569253e-06
MatchMaker,Docetaxel,Dutasteride,Nanoparticle,0,0.67786354
MatchMaker,Lapatinib,Caffeine,Nanoparticle,0,2.1112007e-06
MatchMaker,Lapatinib,Quinidine barbiturate,Nanoparticle,0,4.822546e-06
MatchMaker,Docetaxel,GLYCERYL_RICINOLEATE,Nanoparticle,0,0.00051750895
MatchMaker,Docetaxel,STEARYL_ALCOHOL,Nanoparticle,0,0.043849863
MatchMaker,Docetaxel,Cyproheptadine,Nanoparticle,0,0.20774849
MatchMaker,Lapatinib,Vortioxetine,Nanoparticle,0,0.0062582907
MatchMaker,Docetaxel,Tazarotene,Nanoparticle,0,2.7388805e-06
MatchMaker,Lapatinib,Clavulanate,Nanoparticle,0,7.3530944e-05
MatchMaker,Lapatinib,Cefotiam,Nanoparticle,0,6.485124e-05
MatchMaker,Docetaxel,NITRIC ACID,Nanoparticle,0,0.015914956
MatchMaker,Docetaxel,Bambuterol,Nanoparticle,0,0.028727336
MatchMaker,Docetaxel,Flavin adenine dinucleotide,Nanoparticle,0,4.3309433e-06
MatchMaker,Docetaxel,Cetrorelix,Nanoparticle,0,6.699735e-06
MatchMaker,Docetaxel,SODIUM_SULFATE,Nanoparticle,0,0.06512082
MatchMaker,Lapatinib,Monobenzone,Nanoparticle,0,0.0028469556
MatchMaker,Docetaxel,Thimerosal,Nanoparticle,0,0.0001161908
MatchMaker,Lapatinib,ALKYL_ARYL_SODIUM_SULFONATE,Nanoparticle,0,0.0030452977
MatchMaker,Lapatinib,Mephentermine,Nanoparticle,0,0.0014990031
MatchMaker,Lapatinib,Artemether,Nanoparticle,0,1.2052479e-05
MatchMaker,Docetaxel,DIISOPROPYLBENZOTHIAZYL-2-SULFENAMIDE,Nanoparticle,0,0.08773024
MatchMaker,Docetaxel,Etodolac,Nanoparticle,0,0.018195778
MatchMaker,Docetaxel,Butoconazole,Nanoparticle,0,0.42294106
MatchMaker,Docetaxel,Potassium_phosphate_dibasic,Nanoparticle,0,0.011768284
MatchMaker,Docetaxel,Eflornithine,Nanoparticle,0,0.18804379
MatchMaker,Docetaxel,ISOBUTYL_ALCOHOL,Nanoparticle,0,0.009733047
MatchMaker,Docetaxel,Nabilone,Nanoparticle,0,0.00043789693
MatchMaker,Lapatinib,Fencamfamine,Nanoparticle,0,0.000594453
MatchMaker,Docetaxel,Normethadone,Nanoparticle,0,0.015271322
MatchMaker,Lapatinib,PROPYLENE_GLYCOL_DICAPRYLATE,Nanoparticle,0,0.0064458237
MatchMaker,Docetaxel,Carfilzomib,Nanoparticle,0,0.00013985754
MatchMaker,Docetaxel,Zinc_acetate,Nanoparticle,0,0.0035480033
MatchMaker,Docetaxel,Paritaprevir,Nanoparticle,0,0.00020646637
MatchMaker,Docetaxel,RHODAMINE_B,Nanoparticle,0,0.09800669
MatchMaker,Docetaxel,Monosodium_L-glutamate,Nanoparticle,0,0.0046897037
MatchMaker,Docetaxel,"LIMONENE, (+/-)-",Nanoparticle,0,0.00013231233
MatchMaker,Lapatinib,MIRIPIRIUM_CHLORIDE,Nanoparticle,0,0.0028088547
MatchMaker,Docetaxel,METHACRYLIC_ACID_-_METHYL_METHACRYLATE_COPOLYMER_(1:2),Nanoparticle,0,0.011818488
MatchMaker,Docetaxel,Diethylcarbamazine,Nanoparticle,0,0.00087287184
MatchMaker,Lapatinib,Carbazochrome,Nanoparticle,0,7.5438365e-06
MatchMaker,Docetaxel,Clomipramine,Nanoparticle,0,0.23927638
MatchMaker,Docetaxel,Pyridoxal,Nanoparticle,0,0.0025318963
MatchMaker,Lapatinib,Biotin,Nanoparticle,0,2.1837838e-08
MatchMaker,Lapatinib,Carbidopa,Nanoparticle,0,0.006476198
MatchMaker,Docetaxel,TRIBEHENIN,Nanoparticle,0,0.055173527
MatchMaker,Lapatinib,Benzophenone,Nanoparticle,0,0.0060374644
MatchMaker,Docetaxel,Propranolol,Nanoparticle,0,0.18046765
MatchMaker,Lapatinib,LEVULINIC_ACID,Nanoparticle,0,0.0013587518
MatchMaker,Docetaxel,Phenylpropanolamine,Nanoparticle,0,0.015830807
