,drug_name,excp_name,drug_smile,excp_smile,pair_smile,class
269,Atovaquone,carbamazepine,c1(Cl)ccc([C@H]2CC[C@@H](CC2)C2=C(C(=O)c3ccccc3C2=O)O)cc1,NC(=O)N1c2c(C=Cc3ccccc31)cccc2,c1(Cl)ccc([C@H]2CC[C@@H](CC2)C2=C(C(=O)c3ccccc3C2=O)O)cc1.NC(=O)N1c2c(C=Cc3ccccc31)cccc2,0
270,Nelfinavir,caffeine,C1[C@H]2C[C@@H](C(=O)NC(C)(C)C)N(C[C@H]2CCC1)C[C@H]([C@H](CSc1ccccc1)NC(=O)c1c(c(ccc1)O)C)O,n1(c(=O)n(c2c(n(C)cn2)c1=O)C)C,C1[C@H]2C[C@@H](C(=O)NC(C)(C)C)N(C[C@H]2CCC1)C[C@H]([C@H](CSc1ccccc1)NC(=O)c1c(c(ccc1)O)C)O.n1(c(=O)n(c2c(n(C)cn2)c1=O)C)C,0
271,Nelfinavir,succinic_acid,c1ccc(c(c1O)C)C(N[C@@H](CSc1ccccc1)[C@H](O)CN1[C@@H](C[C@@H]2CCCC[C@@H]2C1)C(=O)NC(C)(C)C)=O,C(=O)(O)CCC(O)=O,c1ccc(c(c1O)C)C(N[C@@H](CSc1ccccc1)[C@H](O)CN1[C@@H](C[C@@H]2CCCC[C@@H]2C1)C(=O)NC(C)(C)C)=O.C(=O)(O)CCC(O)=O,0
272,Nelfinavir,octyl_gallate,c1(cccc(O)c1C)C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(NC(C)(C)C)=O,Oc1c(cc(C(OCCCCCCCC)=O)cc1O)O,c1(cccc(O)c1C)C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(NC(C)(C)C)=O.Oc1c(cc(C(OCCCCCCCC)=O)cc1O)O,0
273,Nelfinavir,DL-malic_acid,[C@H]12C[C@@H](C(NC(C)(C)C)=O)N(C[C@H]1CCCC2)C[C@@H](O)[C@H](CSc1ccccc1)NC(=O)c1c(c(O)ccc1)C,C(O)(C(O)=O)CC(=O)O,[C@H]12C[C@@H](C(NC(C)(C)C)=O)N(C[C@H]1CCCC2)C[C@@H](O)[C@H](CSc1ccccc1)NC(=O)c1c(c(O)ccc1)C.C(O)(C(O)=O)CC(=O)O,0
274,Nelfinavir,adipic_acid,[C@H](O)([C@H](CSc1ccccc1)NC(c1c(C)c(ccc1)O)=O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,OC(CCCCC(=O)O)=O,[C@H](O)([C@H](CSc1ccccc1)NC(c1c(C)c(ccc1)O)=O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C.OC(CCCCC(=O)O)=O,0
275,Nelfinavir,Triazabicyclodecene,[C@H]12[C@@H](CCCC2)C[C@@H](C(=O)NC(C)(C)C)N(C1)C[C@H]([C@H](CSc1ccccc1)NC(=O)c1c(c(ccc1)O)C)O,C1CN=C2N(CCCN2)C1,[C@H]12[C@@H](CCCC2)C[C@@H](C(=O)NC(C)(C)C)N(C1)C[C@H]([C@H](CSc1ccccc1)NC(=O)c1c(c(ccc1)O)C)O.C1CN=C2N(CCCN2)C1,0
276,Nelfinavir,DBU,C(C)(C)(NC(=O)[C@@H]1C[C@H]2[C@@H](CN1C[C@H]([C@H](CSc1ccccc1)NC(=O)c1c(c(ccc1)O)C)O)CCCC2)C,C1CC2N(CCC1)CCCN=2,C(C)(C)(NC(=O)[C@@H]1C[C@H]2[C@@H](CN1C[C@H]([C@H](CSc1ccccc1)NC(=O)c1c(c(ccc1)O)C)O)CCCC2)C.C1CC2N(CCC1)CCCN=2,0
277,Nelfinavir,L-asparagine,CC(NC(=O)[C@@H]1C[C@H]2[C@@H](CN1C[C@H]([C@@H](NC(=O)c1cccc(c1C)O)CSc1ccccc1)O)CCCC2)(C)C,NC(C[C@H](N)C(=O)O)=O,CC(NC(=O)[C@@H]1C[C@H]2[C@@H](CN1C[C@H]([C@@H](NC(=O)c1cccc(c1C)O)CSc1ccccc1)O)CCCC2)(C)C.NC(C[C@H](N)C(=O)O)=O,0
278,Nelfinavir,theobromine,[C@@H]12CN([C@@H](C[C@@H]1CCCC2)C(=O)NC(C)(C)C)C[C@@H](O)[C@@H](NC(=O)c1c(c(O)ccc1)C)CSc1ccccc1,c1(=O)c2n(cnc2n(c(=O)[nH]1)C)C,[C@@H]12CN([C@@H](C[C@@H]1CCCC2)C(=O)NC(C)(C)C)C[C@@H](O)[C@@H](NC(=O)c1c(c(O)ccc1)C)CSc1ccccc1.c1(=O)c2n(cnc2n(c(=O)[nH]1)C)C,0
279,Nelfinavir,"3,3'-thiodipropionic_acid",Oc1c(c(C(=O)N[C@H]([C@H](O)CN2[C@H](C(NC(C)(C)C)=O)C[C@@H]3CCCC[C@@H]3C2)CSc2ccccc2)ccc1)C,O=C(O)CCSCCC(O)=O,Oc1c(c(C(=O)N[C@H]([C@H](O)CN2[C@H](C(NC(C)(C)C)=O)C[C@@H]3CCCC[C@@H]3C2)CSc2ccccc2)ccc1)C.O=C(O)CCSCCC(O)=O,0
280,Nelfinavir,theophylline,c1(C(N[C@@H](CSc2ccccc2)[C@H](O)CN2[C@@H](C[C@@H]3CCCC[C@@H]3C2)C(NC(C)(C)C)=O)=O)c(C)c(O)ccc1,Cn1c(=O)n(c2c(c1=O)[nH]cn2)C,c1(C(N[C@@H](CSc2ccccc2)[C@H](O)CN2[C@@H](C[C@@H]3CCCC[C@@H]3C2)C(NC(C)(C)C)=O)=O)c(C)c(O)ccc1.Cn1c(=O)n(c2c(c1=O)[nH]cn2)C,0
281,Nelfinavir,borneol,c1cccc(c1)SC[C@@H]([C@H](O)CN1[C@@H](C[C@H]2[C@H](CCCC2)C1)C(NC(C)(C)C)=O)NC(=O)c1cccc(O)c1C,C1[C@H]2C[C@@H](O)[C@](C2(C)C)(C1)C,c1cccc(c1)SC[C@@H]([C@H](O)CN1[C@@H](C[C@H]2[C@H](CCCC2)C1)C(NC(C)(C)C)=O)NC(=O)c1cccc(O)c1C.C1[C@H]2C[C@@H](O)[C@](C2(C)C)(C1)C,0
282,Nelfinavir,cinnamaldehyde,N([C@H]([C@H](O)CN1[C@H](C(=O)NC(C)(C)C)C[C@@H]2CCCC[C@@H]2C1)CSc1ccccc1)C(=O)c1cccc(c1C)O,C(=C/c1ccccc1)\C=O,N([C@H]([C@H](O)CN1[C@H](C(=O)NC(C)(C)C)C[C@@H]2CCCC[C@@H]2C1)CSc1ccccc1)C(=O)c1cccc(c1C)O.C(=C/c1ccccc1)\C=O,0
283,Nelfinavir,aspartame,c1ccc(SC[C@@H]([C@H](O)CN2C[C@@H]3[C@H](C[C@H]2C(NC(C)(C)C)=O)CCCC3)NC(c2cccc(O)c2C)=O)cc1,C(=O)(N[C@@H](Cc1ccccc1)C(OC)=O)[C@H](CC(=O)O)N,c1ccc(SC[C@@H]([C@H](O)CN2C[C@@H]3[C@H](C[C@H]2C(NC(C)(C)C)=O)CCCC3)NC(c2cccc(O)c2C)=O)cc1.C(=O)(N[C@@H](Cc1ccccc1)C(OC)=O)[C@H](CC(=O)O)N,0
284,Nelfinavir,squalene,C1C[C@@H]2CN([C@@H](C[C@@H]2CC1)C(=O)NC(C)(C)C)C[C@@H](O)[C@@H](NC(=O)c1cccc(c1C)O)CSc1ccccc1,C(=C(C)C)CC/C(=C/CC/C(=C/CC/C=C(\C)CC/C=C(/CCC=C(C)C)C)C)C,C1C[C@@H]2CN([C@@H](C[C@@H]2CC1)C(=O)NC(C)(C)C)C[C@@H](O)[C@@H](NC(=O)c1cccc(c1C)O)CSc1ccccc1.C(=C(C)C)CC/C(=C/CC/C(=C/CC/C=C(\C)CC/C=C(/CCC=C(C)C)C)C)C,0
285,Nelfinavir,benzaldehyde,c1cc(ccc1)SC[C@@H]([C@H](O)CN1C[C@@H]2[C@H](C[C@H]1C(NC(C)(C)C)=O)CCCC2)NC(=O)c1c(C)c(ccc1)O,c1(ccccc1)C=O,c1cc(ccc1)SC[C@@H]([C@H](O)CN1C[C@@H]2[C@H](C[C@H]1C(NC(C)(C)C)=O)CCCC2)NC(=O)c1c(C)c(ccc1)O.c1(ccccc1)C=O,0
286,Nelfinavir,sodium_deoxycholate,C1[C@H](N(C[C@H]2CCCC[C@H]21)C[C@@H](O)[C@@H](NC(=O)c1c(C)c(O)ccc1)CSc1ccccc1)C(NC(C)(C)C)=O,C(=O)(CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1([C@@H](O)C[C@@H]1[C@@]3(C)CC[C@H](C[C@H]3CC[C@@H]21)O)C)[O-],C1[C@H](N(C[C@H]2CCCC[C@H]21)C[C@@H](O)[C@@H](NC(=O)c1c(C)c(O)ccc1)CSc1ccccc1)C(NC(C)(C)C)=O.C(=O)(CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1([C@@H](O)C[C@@H]1[C@@]3(C)CC[C@H](C[C@H]3CC[C@@H]21)O)C)[O-],0
287,Nelfinavir,cholic_acid,c1cccc(SC[C@@H]([C@@H](CN2[C@@H](C[C@@H]3CCCC[C@@H]3C2)C(=O)NC(C)(C)C)O)NC(c2cccc(O)c2C)=O)c1,C1[C@@H](O)[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)[C@@H](O)C[C@@H]2[C@@]2([C@H]1C[C@@H](CC2)O)C)[C@@H](CCC(=O)O)C,c1cccc(SC[C@@H]([C@@H](CN2[C@@H](C[C@@H]3CCCC[C@@H]3C2)C(=O)NC(C)(C)C)O)NC(c2cccc(O)c2C)=O)c1.C1[C@@H](O)[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)[C@@H](O)C[C@@H]2[C@@]2([C@H]1C[C@@H](CC2)O)C)[C@@H](CCC(=O)O)C,0
288,Nelfinavir,glycocholic_acid,C1N(C[C@@H](O)[C@H](CSc2ccccc2)NC(c2cccc(O)c2C)=O)[C@@H](C[C@H]2[C@@H]1CCCC2)C(=O)NC(C)(C)C,[C@H]12CC[C@@H]([C@@]2(C)[C@@H](O)C[C@H]2[C@H]1[C@@H](C[C@H]1[C@@]2(CC[C@@H](O)C1)C)O)[C@H](C)CCC(=O)NCC(O)=O,C1N(C[C@@H](O)[C@H](CSc2ccccc2)NC(c2cccc(O)c2C)=O)[C@@H](C[C@H]2[C@@H]1CCCC2)C(=O)NC(C)(C)C.[C@H]12CC[C@@H]([C@@]2(C)[C@@H](O)C[C@H]2[C@H]1[C@@H](C[C@H]1[C@@]2(CC[C@@H](O)C1)C)O)[C@H](C)CCC(=O)NCC(O)=O,0
289,Nelfinavir,sucrose_octaacetate,C(C)(C)(NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@@H](NC(=O)c1c(C)c(O)ccc1)CSc1ccccc1)C,O=C(C)O[C@@H]1[C@H]([C@@H]([C@@H](COC(=O)C)O[C@@H]1O[C@]1(COC(=O)C)O[C@@H]([C@@H](OC(C)=O)[C@@H]1OC(=O)C)COC(C)=O)OC(C)=O)OC(=O)C,C(C)(C)(NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@@H](NC(=O)c1c(C)c(O)ccc1)CSc1ccccc1)C.O=C(C)O[C@@H]1[C@H]([C@@H]([C@@H](COC(=O)C)O[C@@H]1O[C@]1(COC(=O)C)O[C@@H]([C@@H](OC(C)=O)[C@@H]1OC(=O)C)COC(C)=O)OC(C)=O)OC(=O)C,0
290,Nelfinavir,trans_anethole,c1cccc(SC[C@@H]([C@@H](CN2[C@H](C(NC(C)(C)C)=O)C[C@@H]3CCCC[C@@H]3C2)O)NC(=O)c2c(c(O)ccc2)C)c1,c1(ccc(OC)cc1)/C=C/C,c1cccc(SC[C@@H]([C@@H](CN2[C@H](C(NC(C)(C)C)=O)C[C@@H]3CCCC[C@@H]3C2)O)NC(=O)c2c(c(O)ccc2)C)c1.c1(ccc(OC)cc1)/C=C/C,0
291,Nelfinavir,indomethacin,C1[C@H]2[C@@H](CCC1)C[C@H](N(C2)C[C@H]([C@H](CSc1ccccc1)NC(c1cccc(O)c1C)=O)O)C(=O)NC(C)(C)C,c1cc(ccc1C(n1c2ccc(cc2c(c1C)CC(=O)O)OC)=O)Cl,C1[C@H]2[C@@H](CCC1)C[C@H](N(C2)C[C@H]([C@H](CSc1ccccc1)NC(c1cccc(O)c1C)=O)O)C(=O)NC(C)(C)C.c1cc(ccc1C(n1c2ccc(cc2c(c1C)CC(=O)O)OC)=O)Cl,0
292,Nelfinavir,terpinyl_butyrate,c1cccc(SC[C@@H]([C@H](O)CN2C[C@H]3CCCC[C@H]3C[C@H]2C(NC(C)(C)C)=O)NC(=O)c2cccc(c2C)O)c1,C(=O)(OC(C)([C@H]1CC=C(C)CC1)C)CCC,c1cccc(SC[C@@H]([C@H](O)CN2C[C@H]3CCCC[C@H]3C[C@H]2C(NC(C)(C)C)=O)NC(=O)c2cccc(c2C)O)c1.C(=O)(OC(C)([C@H]1CC=C(C)CC1)C)CCC,0
293,Nelfinavir,hydrocortisone,Cc1c(cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1[C@H](C(=O)NC(C)(C)C)C[C@@H]2CCCC[C@@H]2C1)O,C([C@@]1(O)CC[C@H]2[C@@H]3CCC4[C@@]([C@H]3[C@H](C[C@@]21C)O)(CCC(C=4)=O)C)(CO)=O,Cc1c(cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1[C@H](C(=O)NC(C)(C)C)C[C@@H]2CCCC[C@@H]2C1)O.C([C@@]1(O)CC[C@H]2[C@@H]3CCC4[C@@]([C@H]3[C@H](C[C@@]21C)O)(CCC(C=4)=O)C)(CO)=O,0
294,Nelfinavir,candesartan_cilexetil,C1CCC[C@@H]2CN(C[C@@H](O)[C@@H](NC(=O)c3c(c(O)ccc3)C)CSc3ccccc3)[C@@H](C[C@@H]21)C(=O)NC(C)(C)C,C(=O)(OC(C)OC(OC1CCCCC1)=O)c1cccc2c1n(c(OCC)n2)Cc1ccc(cc1)-c1ccccc1-c1n[nH]nn1,C1CCC[C@@H]2CN(C[C@@H](O)[C@@H](NC(=O)c3c(c(O)ccc3)C)CSc3ccccc3)[C@@H](C[C@@H]21)C(=O)NC(C)(C)C.C(=O)(OC(C)OC(OC1CCCCC1)=O)c1cccc2c1n(c(OCC)n2)Cc1ccc(cc1)-c1ccccc1-c1n[nH]nn1,1
295,Nelfinavir,neohesperidin_DC,[C@@H]1(C(=O)NC(C)(C)C)C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CSc1ccccc1)NC(c1c(C)c(O)ccc1)=O)O,O[C@H]1[C@H]([C@@H](O[C@H]([C@@H]1O)C)O[C@H]1[C@H](Oc2cc(O)c(c(O)c2)C(=O)CCc2cc(c(OC)cc2)O)O[C@H](CO)[C@@H](O)[C@@H]1O)O,[C@@H]1(C(=O)NC(C)(C)C)C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CSc1ccccc1)NC(c1c(C)c(O)ccc1)=O)O.O[C@H]1[C@H]([C@@H](O[C@H]([C@@H]1O)C)O[C@H]1[C@H](Oc2cc(O)c(c(O)c2)C(=O)CCc2cc(c(OC)cc2)O)O[C@H](CO)[C@@H](O)[C@@H]1O)O,0
296,Nelfinavir,ursodiol,C([C@@H]([C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C)NC(c1c(c(O)ccc1)C)=O)Sc1ccccc1,C1C[C@@H]2[C@@](C)([C@H]1[C@@H](CCC(O)=O)C)CC[C@@H]1[C@@]3(C)CC[C@H](C[C@H]3C[C@H](O)[C@@H]21)O,C([C@@H]([C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C)NC(c1c(c(O)ccc1)C)=O)Sc1ccccc1.C1C[C@@H]2[C@@](C)([C@H]1[C@@H](CCC(O)=O)C)CC[C@@H]1[C@@]3(C)CC[C@H](C[C@H]3C[C@H](O)[C@@H]21)O,0
297,Nelfinavir,diclofenac,c1cc(ccc1)SC[C@H](NC(=O)c1cccc(c1C)O)[C@H](O)CN1C[C@@H]2[C@H](C[C@H]1C(NC(C)(C)C)=O)CCCC2,c1cc(Cl)c(Nc2c(CC(O)=O)cccc2)c(Cl)c1,c1cc(ccc1)SC[C@H](NC(=O)c1cccc(c1C)O)[C@H](O)CN1C[C@@H]2[C@H](C[C@H]1C(NC(C)(C)C)=O)CCCC2.c1cc(Cl)c(Nc2c(CC(O)=O)cccc2)c(Cl)c1,0
298,Nelfinavir,eucalyptol,CC(C)(NC([C@@H]1C[C@H]2[C@H](CCCC2)CN1C[C@H]([C@H](CSc1ccccc1)NC(=O)c1cccc(c1C)O)O)=O)C,C1C2(C)CCC(C1)C(O2)(C)C,CC(C)(NC([C@@H]1C[C@H]2[C@H](CCCC2)CN1C[C@H]([C@H](CSc1ccccc1)NC(=O)c1cccc(c1C)O)O)=O)C.C1C2(C)CCC(C1)C(O2)(C)C,0
299,Nelfinavir,beta_carotene,C(=O)(NC(C)(C)C)[C@H]1N(C[C@H]2CCCC[C@H]2C1)C[C@H]([C@@H](NC(=O)c1c(c(O)ccc1)C)CSc1ccccc1)O,CC1=C(C(C)(C)CCC1)/C=C/C(=C/C=C/C(=C/C=C/C=C(C)/C=C/C=C(/C=C/C1C(C)(C)CCCC=1C)C)C)C,C(=O)(NC(C)(C)C)[C@H]1N(C[C@H]2CCCC[C@H]2C1)C[C@H]([C@@H](NC(=O)c1c(c(O)ccc1)C)CSc1ccccc1)O.CC1=C(C(C)(C)CCC1)/C=C/C(=C/C=C/C(=C/C=C/C=C(C)/C=C/C=C(/C=C/C1C(C)(C)CCCC=1C)C)C)C,0
300,Nelfinavir,menthol,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@@H](NC(=O)c1c(c(O)ccc1)C)CSc1ccccc1,C(C1CCC(C)CC1O)(C)C,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@@H](NC(=O)c1c(c(O)ccc1)C)CSc1ccccc1.C(C1CCC(C)CC1O)(C)C,0
301,Nelfinavir,alpha-terpineol,Oc1c(c(C(=O)N[C@H]([C@@H](CN2C[C@@H]3[C@@H](CCCC3)C[C@H]2C(NC(C)(C)C)=O)O)CSc2ccccc2)ccc1)C,C1C(=CCC(C(O)(C)C)C1)C,Oc1c(c(C(=O)N[C@H]([C@@H](CN2C[C@@H]3[C@@H](CCCC3)C[C@H]2C(NC(C)(C)C)=O)O)CSc2ccccc2)ccc1)C.C1C(=CCC(C(O)(C)C)C1)C,0
302,Nelfinavir,fenchyl_alcohol,[C@@H]12[C@@H](CCCC1)C[C@@H](C(NC(C)(C)C)=O)N(C2)C[C@@H](O)[C@H](CSc1ccccc1)NC(c1c(C)c(ccc1)O)=O,CC1(C)C2CCC(C1O)(C2)C,[C@@H]12[C@@H](CCCC1)C[C@@H](C(NC(C)(C)C)=O)N(C2)C[C@@H](O)[C@H](CSc1ccccc1)NC(c1c(C)c(ccc1)O)=O.CC1(C)C2CCC(C1O)(C2)C,0
303,Nelfinavir,biotin,O=C(N[C@H]([C@@H](CN1C[C@H]2CCCC[C@H]2C[C@H]1C(NC(C)(C)C)=O)O)CSc1ccccc1)c1c(c(O)ccc1)C,OC(CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)=O,O=C(N[C@H]([C@@H](CN1C[C@H]2CCCC[C@H]2C[C@H]1C(NC(C)(C)C)=O)O)CSc1ccccc1)c1c(c(O)ccc1)C.OC(CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)=O,0
304,Nelfinavir,xylitol,c1cc(c(c(c1)O)C)C(N[C@H]([C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C)CSc1ccccc1)=O,OC[C@H](O)C(O)[C@@H](CO)O,c1cc(c(c(c1)O)C)C(N[C@H]([C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C)CSc1ccccc1)=O.OC[C@H](O)C(O)[C@@H](CO)O,0
305,Nelfinavir,trans-cinnamic_acid,C(Sc1ccccc1)[C@@H]([C@@H](CN1[C@@H](C[C@H]2[C@H](CCCC2)C1)C(NC(C)(C)C)=O)O)NC(c1cccc(O)c1C)=O,C(\C(=O)O)=C/c1ccccc1,C(Sc1ccccc1)[C@@H]([C@@H](CN1[C@@H](C[C@H]2[C@H](CCCC2)C1)C(NC(C)(C)C)=O)O)NC(c1cccc(O)c1C)=O.C(\C(=O)O)=C/c1ccccc1,0
306,Nelfinavir,thimerosal,C1C[C@@H]2[C@@H](CN(C[C@H]([C@H](CSc3ccccc3)NC(c3c(C)c(O)ccc3)=O)O)[C@@H](C2)C(NC(C)(C)C)=O)CC1,c1(C(=O)[O-])ccccc1S[Hg]CC,C1C[C@@H]2[C@@H](CN(C[C@H]([C@H](CSc3ccccc3)NC(c3c(C)c(O)ccc3)=O)O)[C@@H](C2)C(NC(C)(C)C)=O)CC1.c1(C(=O)[O-])ccccc1S[Hg]CC,0
307,Nelfinavir,tyramine,CC(C)(C)NC(=O)[C@H]1N(C[C@@H]2[C@@H](CCCC2)C1)C[C@@H](O)[C@@H](NC(c1c(c(O)ccc1)C)=O)CSc1ccccc1,c1(O)ccc(CCN)cc1,CC(C)(C)NC(=O)[C@H]1N(C[C@@H]2[C@@H](CCCC2)C1)C[C@@H](O)[C@@H](NC(c1c(c(O)ccc1)C)=O)CSc1ccccc1.c1(O)ccc(CCN)cc1,0
308,Nelfinavir,fumaric_acid,C1N(C[C@@H](O)[C@H](CSc2ccccc2)NC(c2cccc(c2C)O)=O)[C@H](C(NC(C)(C)C)=O)C[C@H]2[C@@H]1CCCC2,O=C(O)/C=C/C(O)=O,C1N(C[C@@H](O)[C@H](CSc2ccccc2)NC(c2cccc(c2C)O)=O)[C@H](C(NC(C)(C)C)=O)C[C@H]2[C@@H]1CCCC2.O=C(O)/C=C/C(O)=O,0
309,Nelfinavir,congo_red,O=C(N[C@@H](CSc1ccccc1)[C@H](O)CN1[C@H](C(NC(C)(C)C)=O)C[C@H]2[C@H](CCCC2)C1)c1c(c(ccc1)O)C,c1c(-c2ccc(cc2)N=Nc2cc(S(=O)([O-])=O)c3ccccc3c2N)ccc(c1)N=Nc1c(c2c(cccc2)c(S(=O)(=O)[O-])c1)N,O=C(N[C@@H](CSc1ccccc1)[C@H](O)CN1[C@H](C(NC(C)(C)C)=O)C[C@H]2[C@H](CCCC2)C1)c1c(c(ccc1)O)C.c1c(-c2ccc(cc2)N=Nc2cc(S(=O)([O-])=O)c3ccccc3c2N)ccc(c1)N=Nc1c(c2c(cccc2)c(S(=O)(=O)[O-])c1)N,1
310,Nelfinavir,vanillin,C(Sc1ccccc1)[C@@H]([C@@H](CN1C[C@@H]2[C@@H](CCCC2)C[C@H]1C(=O)NC(C)(C)C)O)NC(=O)c1c(c(O)ccc1)C,c1c(C=O)cc(c(c1)O)OC,C(Sc1ccccc1)[C@@H]([C@@H](CN1C[C@@H]2[C@@H](CCCC2)C[C@H]1C(=O)NC(C)(C)C)O)NC(=O)c1c(c(O)ccc1)C.c1c(C=O)cc(c(c1)O)OC,0
311,Nelfinavir,saccharin,[C@H]12[C@H](C[C@@H](C(=O)NC(C)(C)C)N(C[C@@H](O)[C@H](CSc3ccccc3)NC(c3c(c(ccc3)O)C)=O)C1)CCCC2,c1cc2c(cc1)C(=O)NS2(=O)=O,[C@H]12[C@H](C[C@@H](C(=O)NC(C)(C)C)N(C[C@@H](O)[C@H](CSc3ccccc3)NC(c3c(c(ccc3)O)C)=O)C1)CCCC2.c1cc2c(cc1)C(=O)NS2(=O)=O,0
312,Nelfinavir,allantoin,c1ccccc1SC[C@H](NC(=O)c1cccc(c1C)O)[C@@H](CN1C[C@H]2CCCC[C@H]2C[C@H]1C(NC(C)(C)C)=O)O,N(C(N)=O)C1NC(NC1=O)=O,c1ccccc1SC[C@H](NC(=O)c1cccc(c1C)O)[C@@H](CN1C[C@H]2CCCC[C@H]2C[C@H]1C(NC(C)(C)C)=O)O.N(C(N)=O)C1NC(NC1=O)=O,0
313,Nelfinavir,vitamin_A_palmitate,c1cc(C(N[C@@H](CSc2ccccc2)[C@H](O)CN2C[C@H]3CCCC[C@H]3C[C@H]2C(NC(C)(C)C)=O)=O)c(C)c(O)c1,C(CCC)CCCCCCCCCCCC(OC/C=C(C)/C=C/C=C(/C=C/C1=C(C)CCCC1(C)C)C)=O,c1cc(C(N[C@@H](CSc2ccccc2)[C@H](O)CN2C[C@H]3CCCC[C@H]3C[C@H]2C(NC(C)(C)C)=O)=O)c(C)c(O)c1.C(CCC)CCCCCCCCCCCC(OC/C=C(C)/C=C/C=C(/C=C/C1=C(C)CCCC1(C)C)C)=O,0
314,Nelfinavir,acetylcholine_chloride,c1(cccc(c1C)C(=O)N[C@H]([C@@H](CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C)O)CSc1ccccc1)O,C(C)(OCC[N+](C)(C)C)=O,c1(cccc(c1C)C(=O)N[C@H]([C@@H](CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C)O)CSc1ccccc1)O.C(C)(OCC[N+](C)(C)C)=O,0
315,Nelfinavir,dibutyl_phthalate,c1(SC[C@H](NC(=O)c2cccc(O)c2C)[C@@H](CN2C[C@H]3CCCC[C@H]3C[C@H]2C(NC(C)(C)C)=O)O)ccccc1,O=C(c1ccccc1C(=O)OCCCC)OCCCC,c1(SC[C@H](NC(=O)c2cccc(O)c2C)[C@@H](CN2C[C@H]3CCCC[C@H]3C[C@H]2C(NC(C)(C)C)=O)O)ccccc1.O=C(c1ccccc1C(=O)OCCCC)OCCCC,0
316,Nelfinavir,trometamol,c1c(SC[C@H](NC(c2cccc(c2C)O)=O)[C@@H](CN2[C@@H](C[C@@H]3CCCC[C@@H]3C2)C(NC(C)(C)C)=O)O)cccc1,OCC(CO)(N)CO,c1c(SC[C@H](NC(c2cccc(c2C)O)=O)[C@@H](CN2[C@@H](C[C@@H]3CCCC[C@@H]3C2)C(NC(C)(C)C)=O)O)cccc1.OCC(CO)(N)CO,0
317,Nelfinavir,benzoyl_peroxide,O[C@@H]([C@H](CSc1ccccc1)NC(c1cccc(c1C)O)=O)CN1[C@@H](C[C@H]2[C@@H](C1)CCCC2)C(=O)NC(C)(C)C,O=C(OOC(=O)c1ccccc1)c1ccccc1,O[C@@H]([C@H](CSc1ccccc1)NC(c1cccc(c1C)O)=O)CN1[C@@H](C[C@H]2[C@@H](C1)CCCC2)C(=O)NC(C)(C)C.O=C(OOC(=O)c1ccccc1)c1ccccc1,0
318,Nelfinavir,triethyl_citrate,CC(NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CSc1ccccc1)NC(=O)c1cccc(c1C)O)O)(C)C,C(C(CC(OCC)=O)(O)C(OCC)=O)C(OCC)=O,CC(NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CSc1ccccc1)NC(=O)c1cccc(c1C)O)O)(C)C.C(C(CC(OCC)=O)(O)C(OCC)=O)C(OCC)=O,0
